file_id,label,file_id_N,api_unique,tid_unique,rv_unique
74900,0,123,14,1,8
74905,0,16,9,1,10
74911,0,9852,51,6,70
74912,0,504,44,1,44
74914,0,641,31,1,15
74919,0,28,12,1,3
74943,0,100,17,2,8
74948,0,42,10,1,2
74952,5,20490,122,31,476
74953,5,12402,68,12,166
74954,5,8539,46,11,36
74955,0,80,17,3,13
74960,0,179,27,3,22
74966,0,45,18,3,13
74979,0,855,57,3,29
74980,0,25528,140,67,281
74982,0,363,49,2,14
74989,0,1024,52,5,34
74993,0,62,23,4,10
75028,0,5001,57,3,35
75036,0,144,19,2,5
75041,0,68,9,2,5
75047,2,612,30,3,10
75050,0,730,59,6,29
75057,0,3151,80,12,96
75063,0,184,27,2,8
75083,5,1858,35,3,11
75084,5,2,2,1,1
75123,0,44,18,3,13
75124,0,33155,67,39,199
75132,0,1097,54,3,86
75137,0,124,24,1,11
75156,0,2,2,1,1
75179,0,216,26,1,28
75193,3,11859,104,61,184
75212,5,5577,85,15,173
75213,5,3692,85,4,65
75214,5,6820,72,4,122
75220,0,120,11,2,4
75242,0,136,26,1,13
75243,0,4582,62,3,54
75244,0,5001,88,9,189
75246,0,459,41,1,46
75267,0,209,27,1,17
75273,5,8,2,4,1
75274,5,483,23,3,12
75275,5,2248,47,3,29
75276,5,4,2,2,1
75277,5,12517,53,4,170
75295,0,1191,42,2,84
75296,5,462,33,1,12
75297,5,9056,74,27,59
75299,0,36,4,1,2
75308,5,2228,49,3,19
75309,5,3,1,3,1
75313,0,22,11,1,9
75317,0,39,5,1,3
75319,2,37653,91,156,377
75329,2,1324,34,4,12
75330,2,268,30,1,11
75331,2,848,35,4,11
75332,2,10002,10,2,3
75336,0,553,46,1,34
75349,3,9349,99,45,133
75350,3,4508,76,20,52
75351,2,1054,30,4,10
75352,0,468,22,8,7
75361,0,460,37,1,22
75364,0,5001,55,4,27
75371,0,101,16,1,11
75381,0,846,53,3,29
75386,0,124,28,1,23
75391,0,10002,72,7,343
75397,0,15,10,1,8
75405,5,6908,86,9,153
75406,5,13931,114,65,199
75407,5,257,32,1,12
75415,0,853,17,1,6
75427,0,32,5,2,1
75431,0,16,9,1,9
75434,0,15,7,1,3
75438,0,44,18,3,13
75444,0,43,18,3,14
75461,5,4,1,4,1
75462,5,2,2,1,1
75463,5,4,1,4,1
75559,0,609,47,1,44
75584,0,5001,85,5,211
75585,0,3114,68,6,67
75597,5,4187,50,4,144
75598,5,308,22,4,16
75604,0,108,19,1,8
75606,0,5001,73,7,1408
75612,0,88,16,2,12
75622,0,122,24,1,11
75668,0,2871,82,14,125
75697,0,795,36,1,29
75698,0,26891,70,30,204
75700,1,365,22,5,19
75701,1,21265,76,112,152
75703,0,4662,63,5,34
75707,0,15031,88,22,208
75710,0,5001,50,2,55
75715,0,44,18,3,13
75718,0,16,9,1,9
75719,0,61,23,4,11
75753,0,860,57,3,29
75760,0,110,21,3,14
75764,0,474,33,1,71
75773,0,5175,118,27,188
75781,0,4951,55,1,18
75787,0,2738,68,13,36
75799,0,1965,53,8,29
75812,0,335,38,1,30
75816,0,136,28,1,9
75829,0,40,14,3,13
75835,0,3048,78,9,84
75841,0,549,19,1,22
75860,0,44,18,3,13
75873,0,146,12,2,5
75881,0,872,48,7,32
75892,0,20,13,1,9
75900,0,957,47,1,54
75902,0,29,13,1,5
75907,2,3642,71,5,39
75914,0,5001,85,12,202
75918,0,1364,65,4,55
75923,0,679,44,1,35
75935,0,6095,81,24,146
75941,0,24,10,1,4
75945,0,5001,104,16,120
75948,0,242,24,2,11
75949,0,734,42,1,65
75950,5,6880,74,8,57
75967,0,236,33,1,8
75977,0,929,41,2,65
75984,2,588,30,4,42
75985,3,2920,73,12,41
75986,3,15266,96,71,181
75987,3,7916,77,37,62
75993,0,41,16,1,6
76015,0,3246,62,6,38
76018,0,830,52,3,29
76030,0,135,15,3,3
76033,0,87,15,2,3
76042,0,165,24,3,23
76048,1,22845,37,45,13
76049,1,308,23,8,15
76077,0,3319,80,9,86
76081,0,811,56,3,29
76089,0,44,18,3,13
76098,0,9546,72,7,66
76103,5,3549,66,6,39
76104,5,2102,56,3,18
76119,3,6029,76,30,55
76125,0,13,9,1,3
76130,0,245,24,2,11
76131,0,306,13,2,6
76135,0,815,25,5,17
76160,0,1876,53,6,32
76169,0,5001,59,3,45
76171,0,672,48,2,48
76184,0,1043,61,3,29
76190,0,926,49,4,23
76209,0,119,24,1,11
76211,0,569,42,7,79
76217,5,960,53,3,57
76228,0,1009,41,6,39
76235,0,16,9,1,9
76257,0,70,11,2,7
76264,0,44,18,3,13
76273,5,12102,46,10,194
76274,5,15622,60,12,242
76275,5,136,15,4,6
76311,0,3059,36,1,8
76328,5,12407,79,19,84
76332,0,27,16,1,10
76333,0,3340,50,4,313
76347,0,864,20,1,13
76351,0,16597,87,53,272
76352,0,102,16,3,14
76355,3,10032,91,50,139
76356,2,268,30,1,11
76357,5,135,28,4,8
76372,0,5001,63,3,44
76378,0,818,34,14,20
76383,0,1728,49,2,88
76386,5,15,6,1,1
76387,5,10353,33,9,19
76388,5,6212,56,9,26
76389,2,213311,71,1078,1153
76408,5,255,32,1,12
76413,0,1880,55,7,27
76415,0,126,15,4,5
76418,0,2271,61,6,52
76437,5,5001,54,1,151
76438,0,114,23,3,9
76446,0,3005,91,11,111
76462,2,249,12,3,4
76463,2,824,30,4,10
76469,0,16,9,1,9
76471,0,17,6,1,3
76485,0,49,7,1,4
76487,0,484,41,2,24
76494,0,40,14,3,13
76500,0,5821,80,23,131
76501,0,12612,83,28,212
76510,0,515,47,1,47
76524,0,506,43,1,44
76530,2,268,30,1,11
76531,3,34572,97,90,271
76547,0,2801,81,12,97
76550,0,65,21,3,15
76555,0,287,34,2,27
76575,5,15673,91,145,197
76583,5,14348,111,80,210
76584,5,17,9,1,4
76590,3,25932,111,123,380
76591,5,27164,72,16,135
76592,5,2,2,1,1
76593,5,514,32,2,12
76596,0,210,21,2,7
76626,0,428,36,1,73
76632,5,855,47,4,114
76633,5,2,1,2,1
76660,0,965,52,4,25
76666,0,14,6,2,3
76667,0,3166,81,9,102
76682,0,5001,48,2,114
76683,0,95,20,3,14
76694,0,1008,41,7,38
76695,0,184,31,1,7
76696,0,1805,69,6,50
76699,0,1908,64,12,36
76714,0,8661,113,40,455
76715,0,86,25,3,16
76718,0,90,12,2,15
76721,0,878,41,2,65
76725,0,146,21,3,20
76731,0,10002,60,6,76
76736,0,6559,62,4,283
76737,0,84,13,1,6
76740,0,683,34,1,46
76751,0,1044,52,4,39
76766,1,24,15,1,9
76771,0,30580,112,50,190
76777,5,11041,98,28,58
76781,0,395,38,2,54
76787,0,894,50,1,59
76790,0,5001,65,3,50
76798,5,2856,55,9,84
76807,0,81,25,3,18
76808,0,56,18,3,13
76824,0,114,24,1,12
76825,0,43,18,3,14
76828,5,600,55,3,84
76829,5,1008,37,2,30
76834,0,87,16,1,8
76842,0,5249,71,14,70
76845,0,43,18,3,14
76857,0,69,21,3,14
76859,0,40,14,3,13
76879,0,1076,60,5,39
76901,0,16,9,1,9
76906,0,121,24,1,12
76907,5,10609,87,12,62
76913,3,6733,51,70,31
76914,3,11906,88,48,107
76915,3,5482,101,33,87
76918,0,643,54,4,83
76926,0,44,18,3,13
76932,0,3348,51,2,41
76938,0,20146,70,23,175
76947,0,4187,54,3,28
76951,0,2,2,1,2
76954,0,43,18,3,14
76958,0,10002,73,10,62
76988,0,457,41,1,46
76993,0,126396,119,143,1205
76996,0,4740,82,26,118
77006,0,5001,60,3,60
77009,0,5001,49,25,66
77036,0,40008,92,37,340
77042,0,121,24,1,12
77051,0,167,23,3,22
77054,0,43,18,3,14
77065,0,29,11,1,9
77067,0,22,11,1,9
77068,0,3538,88,11,154
77075,0,118,24,1,12
77083,0,895,33,2,14
77092,0,286,29,4,10
77095,0,707,36,3,54
77100,0,1658,56,6,30
77106,0,35,20,2,8
77123,0,16,9,1,9
77129,0,1676,58,4,46
77136,0,1096,24,8,27
77142,0,840,53,3,29
77146,0,38,13,1,8
77149,0,785,57,3,31
77152,1,24996,66,62,36
77153,1,3388,45,29,42
77154,0,998,54,15,26
77162,0,372,40,1,14
77173,0,6252,80,67,261
77188,2,64,9,4,3
77189,2,474,11,3,3
77190,2,104,15,4,3
77194,5,3484,113,15,207
77196,5,20434,112,28,100
77197,5,8322,56,12,30
77198,5,2022,35,3,96
77222,0,416,30,2,19
77243,0,1203,33,2,28
77255,0,788,24,2,15
77270,0,107,24,1,11
77280,5,3549,66,5,39
77299,5,15326,60,34,24
77300,5,161,23,1,10
77301,5,33,11,1,5
77302,5,20422,64,9,169
77312,5,5001,53,1,144
77313,5,6334,64,9,44
77314,5,102,14,3,6
77315,5,28521,108,74,520
77325,5,6724,68,5,124
77326,5,8512,39,11,49
77334,0,37,14,1,5
77336,0,914,50,3,24
77346,0,1225,62,4,52
77352,0,17012,101,47,214
77366,0,16,9,1,9
77387,0,10002,59,6,50
77390,0,129,28,3,19
77397,0,835,53,3,29
77401,0,2210,59,2,129
77408,0,21,12,1,3
77415,0,1754,24,1,15
77425,5,5581,84,4,124
77426,5,54,14,2,8
77427,5,13031,85,22,86
77440,0,57,23,3,14
77445,0,2826,83,12,84
77449,0,910,41,2,58
77459,0,561,39,1,80
77463,0,217,27,6,6
77464,0,3793,63,4,115
77475,0,8729,74,12,214
77477,5,6,2,3,1
77478,5,28150,86,82,190
77487,0,20,13,1,9
77490,0,50,19,1,12
77494,0,2939,78,9,84
77507,0,21,12,2,1
77527,5,1183,66,2,29
77528,5,6828,87,137,370
77529,0,430,33,1,71
77536,0,880,29,2,14
77543,0,1601,73,9,36
77587,2,357,49,4,18
77588,2,2866,43,10,20
77589,2,10889,103,78,125
77590,2,124,15,4,13
77591,1,15843,76,86,142
77593,0,44,18,3,13
77596,0,113,26,1,15
77599,0,10002,67,4,96
77607,0,43,12,2,3
77625,5,5115,64,6,43
77626,5,9193,59,9,78
77627,5,462,33,1,12
77628,5,27016,70,24,134
77629,5,509,53,2,48
77630,5,456,28,4,21
77631,3,5868,78,27,58
77656,0,1041,40,1,62
77659,0,122,24,1,11
77663,0,1695,15,1,7
77664,0,43,18,3,14
77667,2,10499,80,58,261
77674,0,4623,56,6,139
77676,0,48,13,2,6
77679,2,741,32,3,11
77680,1,1197,76,7,94
77687,0,10225,100,37,118
77697,0,4786,70,4,53
77706,0,118,25,2,7
77707,0,347,36,1,54
77720,0,357,36,1,56
77727,5,10398,53,12,37
77728,5,11965,63,9,147
77741,0,5440,59,8,69
77742,0,20170,70,23,182
77743,0,443,21,1,21
77747,0,5001,100,8,169
77757,5,15003,30,3,671
77758,5,10095,63,3,99
77759,5,15003,42,6,176
77773,0,450,37,6,26
77795,0,44,18,3,13
77819,0,1054,62,6,46
77823,0,124,24,1,11
77824,0,498,25,3,50
77825,0,1077,63,6,46
77833,0,5001,72,3,202
77838,0,22,11,1,9
77840,0,81,21,3,14
77843,5,20460,62,9,145
77844,5,4,1,4,1
77850,0,2046,51,9,27
77855,5,30,6,3,4
77857,0,528,36,1,76
77865,0,537,38,1,34
77872,0,1048,39,1,76
77874,0,40,13,1,6
77875,0,120,16,1,8
77883,0,107,13,2,10
77887,0,103,21,3,20
77888,0,2835,80,12,94
77892,5,14,2,5,1
77912,5,2101,62,4,201
77913,5,30224,83,34,82
77914,5,2367,46,3,30
77918,0,1400,38,3,24
77927,0,1244,62,6,52
77937,0,18,14,1,5
77939,0,325,37,1,43
77943,0,90,25,3,20
77947,0,1264,65,6,52
77966,0,10002,62,8,49
77980,0,172,26,2,10
77986,0,20004,98,35,652
77987,0,244,24,2,11
77992,0,8421,84,25,207
77993,0,51,15,1,6
78021,2,5001,20,1,3
78022,1,479,45,5,22
78023,2,20,10,1,4
78024,0,16,9,1,10
78034,0,5593,74,9,77
78038,0,35754,97,60,258
78051,0,2987,57,8,52
78052,5,30,7,4,2
78056,0,44,18,3,13
78067,0,1382,62,3,36
78074,0,20004,51,15,25
78079,0,9625,71,7,55
78084,0,39,8,1,2
78087,0,1068,67,6,44
78097,0,10002,90,19,99
78110,0,44,18,3,13
78118,5,5760,46,18,35
78126,0,5001,57,1,395
78128,0,705,52,4,106
78148,0,92,24,2,19
78175,0,834,44,1,174
78196,0,2463,36,1,8
78249,0,1602,57,4,46
78251,0,81,17,3,14
78255,0,206,13,1,4
78257,0,124,21,1,7
78261,0,32526,111,133,992
78277,5,228,28,2,15
78278,5,34,15,1,6
78279,5,494,53,2,46
78296,0,539,40,2,83
78300,0,6452,70,8,129
78305,0,129,12,1,4
78306,0,405,40,2,11
78310,5,13384,51,8,97
78313,0,1809,49,2,59
78319,0,106,18,1,15
78324,3,367,31,3,16
78329,0,284,29,4,10
78337,0,1087,65,4,46
78342,0,121,24,1,11
78346,0,3797,71,3,149
78348,0,1643,46,3,18
78351,0,842,53,3,29
78353,0,9511,75,7,72
78382,0,24,13,1,4
78385,5,5573,85,14,177
78386,5,5,4,1,3
78387,5,1866,30,3,122
78391,0,532,52,4,81
78399,0,2674,70,13,36
78400,0,5286,73,4,101
78430,0,2284,77,12,68
78452,0,2119,59,3,144
78453,0,22,11,1,10
78458,5,1558,45,6,97
78459,5,2,2,1,1
78460,5,10086,91,8,66
78462,1,479,45,6,21
78463,1,22856,37,46,13
78495,0,310,32,3,8
78499,0,5858,80,24,132
78520,0,473,9,1,4
78526,0,4941,62,6,159
78533,0,12479,141,34,406
78537,0,1491,59,3,40
78561,0,1066,63,6,46
78563,0,458,41,1,49
78568,5,4,1,4,1
78569,5,484,50,1,37
78581,0,6670,94,23,380
78584,0,15081,97,50,300
78590,5,462,33,1,12
78591,5,5142,67,3,155
78593,0,5001,65,3,18
78599,0,250,24,1,44
78602,0,5001,54,4,22
78609,0,48,20,3,14
78611,0,82,15,1,10
78620,5,6586,50,4,178
78621,5,4,2,2,1
78630,5,4096,71,5,103
78631,0,100,19,2,16
78635,0,108,23,3,15
78646,0,170,7,2,5
78650,0,454,41,1,46
78652,0,1906,81,10,64
78654,2,3313,34,27,17
78655,2,268,30,1,11
78656,1,73,22,1,11
78671,0,6380,97,16,119
78678,0,68,21,3,17
78684,2,1941,36,3,14
78685,1,308,23,8,17
78692,0,14,8,2,5
78706,0,47,16,1,10
78711,5,2,2,1,1
78712,5,13584,71,8,115
78713,5,1055,65,2,29
78725,3,821,40,18,20
78726,3,11914,101,62,181
78739,3,21626,98,96,194
78740,3,7355,86,31,82
78746,0,3605,65,4,38
78754,0,9179,62,10,39
78773,5,13981,93,28,94
78774,5,7064,69,12,58
78787,5,33616,85,27,141
78790,0,214,33,3,8
78792,0,2092,41,3,14
78795,5,4494,56,8,144
78800,0,43,18,3,14
78805,5,5001,54,1,167
78806,5,21,6,3,2
78807,5,1938,47,3,19
78808,5,701,69,9,32
78823,2,6243,81,25,126
78824,2,327,34,1,11
78828,0,940,52,3,31
78835,0,1734,29,1,17
78841,0,64,12,2,6
78849,0,3102,79,9,85
78867,5,515,50,1,49
78881,0,34,10,2,4
78887,0,1327,45,4,23
78888,0,124,24,1,11
78891,0,10002,48,6,27
78908,0,97,14,1,5
78909,0,23897,70,25,129
78916,0,43,18,3,14
78918,0,5001,85,17,106
78921,0,14353,107,35,199
78939,0,7,4,1,2
78951,0,1164,58,2,95
78961,0,4571,63,3,48
78967,0,132,34,2,13
78974,0,58,12,2,2
78993,0,10002,77,20,120
79007,0,5001,45,2,319
79012,0,3791,69,11,107
79013,5,5325,78,15,177
79014,5,6669,63,9,39
79028,0,26904,70,25,195
79035,0,5001,102,16,273
79059,5,7812,40,11,20
79060,5,124,13,4,5
79065,0,48,19,1,9
79066,0,120,24,1,12
79073,0,43,18,3,14
79089,0,5001,51,3,23
79091,0,18817,70,9,62
79101,0,16,9,1,10
79110,0,87,13,1,6
79122,0,16,9,1,9
79126,0,242,24,2,11
79138,0,10002,76,8,360
79140,5,17927,51,12,103
79141,5,3419,62,3,112
79143,0,412,39,2,44
79146,0,202,21,2,8
79155,0,1081,65,4,47
79160,0,75,15,3,15
79164,0,5001,56,3,33
79178,0,1978,69,10,112
79187,1,1881,45,20,42
79189,0,109956,128,151,375
79194,0,2211,63,3,28
79231,5,2541,76,5,52
79258,0,5058,62,26,108
79263,0,1205,65,11,54
79264,0,489,42,2,27
79275,0,521,37,1,74
79281,5,257,32,1,12
79282,5,10002,44,2,104
79285,0,62,13,2,4
79289,0,42,17,1,4
79293,0,881,48,7,32
79294,0,3849,67,3,34
79295,0,1313,48,2,69
79299,0,2307,63,7,60
79303,0,1702,28,2,184
79307,0,44,18,3,13
79315,0,865,56,3,33
79324,0,1052,62,4,46
79341,0,112,26,1,12
79349,0,1075,63,6,46
79355,0,1456,65,6,60
79361,3,11962,94,65,116
79362,5,2,2,1,1
79363,5,588,51,2,21
79368,0,5480,74,8,78
79375,0,63,15,2,5
79396,5,7449,60,9,95
79397,5,144,26,1,56
79398,5,18672,65,12,193
79402,0,22865,85,48,144
79407,0,44,18,3,13
79439,0,55,17,3,13
79451,0,328,36,4,10
79453,0,35,12,1,6
79473,1,231,23,6,15
79474,1,1959,45,25,41
79486,0,286,36,2,15
79488,0,97,20,1,8
79494,0,91,9,2,4
79496,0,135,33,3,23
79499,0,5001,82,7,213
79510,0,25005,158,55,455
79518,5,13080,91,51,163
79519,5,9346,69,14,69
79528,5,4588,66,7,45
79529,5,5501,83,16,172
79530,5,1183,66,2,29
79541,5,700,32,6,18
79542,5,20556,53,23,56
79544,0,360,23,2,7
79550,0,5001,56,3,35
79557,5,55,20,1,7
79558,5,27750,107,95,222
79563,1,480,45,5,22
79566,0,1809,47,1,96
79568,5,20004,44,4,132
79570,0,533,43,1,44
79572,5,257,32,1,12
79580,0,1253,64,6,45
79592,0,81,19,1,9
79601,0,16,9,1,9
79634,0,15212,116,16,327
79637,5,6450,37,4,155
79638,3,11297,96,54,147
79639,3,1835,41,26,24
79647,5,3959,39,6,20
79648,5,114,28,1,12
79664,2,340,22,12,9
79665,2,993,34,3,12
79666,2,32,9,2,3
79678,0,2289,38,4,15
79680,0,5596,74,9,79
79682,0,4403,58,4,126
79687,0,14951,106,38,201
79695,0,1101,62,6,46
79696,0,5649,78,25,116
79702,0,4796,46,2,40
79704,0,34288,136,77,913
79709,0,10002,65,3,190
79710,5,20448,116,32,442
79711,5,6239,126,14,196
79712,5,5001,62,2,153
79714,0,1995,44,2,26
79722,0,671,45,1,25
79724,0,1670,51,1,34
79725,0,1679,53,6,30
79736,0,1907,74,11,28
79741,0,123,24,1,11
79759,0,273,41,1,12
79764,0,105,21,1,7
79772,0,589,48,2,63
79775,0,1281,65,6,52
79778,3,14480,94,64,159
79802,0,843,39,2,63
79803,0,923,49,4,23
79810,0,43,18,3,14
79811,5,13396,51,9,99
79812,5,68,15,2,6
79813,0,58,8,1,4
79827,0,455,41,1,46
79830,3,600,37,10,38
79831,5,4,1,4,1
79832,5,33550,85,24,139
79833,1,22824,37,49,13
79854,0,4271,71,9,69
79856,0,37,17,1,4
79873,0,5001,86,16,101
79874,0,71,14,1,6
79878,0,43,18,3,14
79892,0,1794,62,2,117
79894,0,543,53,1,20
79896,0,16,9,1,9
79900,0,44,18,3,13
79907,0,833,39,2,65
79908,0,15003,54,10,26
79926,5,13116,84,46,86
79927,5,257,32,1,12
79928,5,9653,78,37,66
79946,0,492,52,2,38
79949,0,96,17,2,5
79959,0,44,18,3,13
79960,0,857,57,3,29
79964,0,162,36,2,10
79981,0,10002,85,16,232
79982,0,327,37,1,40
79989,0,52,18,3,17
80001,0,5001,72,3,137
80025,0,5001,68,2,142
80034,0,20,13,1,9
80039,0,1227,62,2,96
80044,0,9541,67,8,46
80045,0,22979,159,44,585
80063,3,1905,45,20,35
80064,3,3991,77,22,47
80065,3,21517,95,77,229
80084,0,13266,71,13,171
80086,0,3919,81,10,106
80098,0,16,9,1,10
80109,0,1553,65,9,27
80120,0,43,18,3,14
80128,0,24660,107,53,365
80129,0,12902,70,16,147
80138,0,121,10,1,6
80143,0,22,11,1,9
80152,0,243,24,2,11
80158,0,56,18,3,13
80172,0,11363,94,19,151
80176,0,16,9,1,9
80186,0,5001,54,4,84
80191,0,49,18,3,13
80199,0,4868,57,6,67
80206,0,45,18,3,13
80207,0,2655,72,12,65
80222,5,4,1,4,1
80223,5,20004,76,10,388
80240,0,863,57,3,29
80244,5,237,21,3,7
80250,0,43,18,3,14
80258,0,10002,70,17,122
80262,0,74,17,1,8
80277,0,4867,71,4,149
80286,3,12985,100,71,189
80287,3,12105,96,56,144
80323,0,15792,73,12,116
80332,0,21,14,1,4
80339,0,5279,73,4,100
80343,0,1279,62,6,52
80344,0,20,13,1,9
80345,0,926,41,2,65
80364,0,5001,85,5,212
80367,0,18,12,1,4
80369,0,849,53,3,29
80381,3,4136,73,22,50
80382,3,2692,71,12,42
80383,3,40224,41,19,27
80396,0,1228,64,6,51
80413,0,1905,57,5,27
80418,2,636,40,7,18
80419,2,993,34,3,12
80420,3,2098,60,18,47
80421,3,4124,75,22,51
80434,0,1568,76,5,51
80441,0,132,18,3,14
80461,0,2,2,1,2
80467,2,993,34,3,12
80468,2,32,9,2,3
80473,5,4371,85,10,95
80474,5,4683,44,12,28
80475,5,566,40,1,19
80477,0,11572,108,33,149
80486,0,1220,60,20,77
80492,0,53,17,3,14
80499,0,99,22,3,22
80510,0,1044,51,2,72
80522,5,3610,60,3,100
80523,5,8327,49,23,22
80524,5,4,2,2,1
80525,0,425,35,1,54
80530,0,121,31,2,8
80549,0,25329,70,28,181
80565,0,22,11,1,9
80569,1,1342,45,17,34
80572,0,1250,62,6,51
80575,0,2859,80,12,95
80582,0,111003,144,81,175
80587,0,239,31,1,30
80599,0,1064,63,6,46
80600,1,22174,35,47,12
80601,1,1895,45,22,41
80603,0,44,18,3,13
80640,0,56,18,3,13
80646,0,5001,57,4,37
80649,0,5001,42,2,27
80656,0,48,19,1,9
80658,0,3739,59,12,110
80667,5,12232,63,44,59
80672,0,89,21,2,19
80684,0,8470,65,15,1837
80689,0,228,40,1,12
80697,5,8415,56,12,30
80700,1,1181,76,8,93
80702,0,223,34,4,11
80716,0,646,42,3,17
80731,5,4882,102,8,89
80732,5,3684,40,5,27
80733,5,257,32,1,12
80736,0,6577,77,5,80
80738,0,57,15,3,16
80739,5,15425,106,56,252
80740,0,344,33,1,51
80745,0,862,50,2,47
80753,0,1067,32,4,15
80757,2,120,10,4,4
80758,2,1324,34,4,12
80759,2,258,29,1,10
80760,5,13634,62,6,130
80761,5,12431,79,25,95
80762,5,11249,117,83,95
80764,0,4932,62,4,53
80772,0,737,47,3,55
80832,0,22,11,1,9
80835,0,44,18,3,13
80841,0,127,25,1,19
80846,0,1494,63,8,51
80852,0,438,28,18,21
80870,0,1534,65,6,56
80878,0,426,35,1,54
80879,0,162,36,2,10
80905,2,987,34,3,11
80906,2,5417,96,18,162
80907,5,5715,45,9,23
80914,0,16,9,1,9
80918,0,341,33,1,52
80929,0,21148,113,37,567
80937,0,972,52,3,31
80944,0,1301,21,2,8
80948,0,108,12,1,5
80952,0,386,41,1,37
80953,0,16,9,1,9
80982,5,2,2,1,1
80983,5,20488,70,16,132
80984,5,1212,57,2,96
80985,0,15003,106,25,422
81000,0,5,2,1,2
81033,0,1950,74,9,65
81035,0,10002,65,16,134
81044,3,195,23,3,12
81045,3,11801,92,65,147
81047,0,245,24,1,11
81049,0,310,41,1,13
81090,0,121,24,1,12
81091,0,142,28,3,23
81121,0,43,18,3,14
81125,0,5001,11,1,5
81127,0,20,13,1,9
81128,0,3569,68,10,79
81129,5,178,13,5,17
81130,5,23537,120,213,203
81134,3,13063,96,63,162
81135,2,6,2,3,1
81142,0,252,19,3,8
81145,0,16,9,1,9
81154,0,15,8,1,3
81162,0,43,18,3,14
81170,5,12881,85,27,108
81171,5,928,41,16,15
81172,5,7410,39,12,25
81181,0,40,14,3,13
81199,5,20004,56,4,184
81201,0,16,7,2,3
81207,5,7396,44,12,33
81210,0,1669,52,6,30
81212,0,6360,66,12,159
81217,0,1098,57,6,45
81219,5,40413,109,299,270
81220,5,4839,102,8,90
81232,0,1270,62,5,41
81235,0,880,45,7,30
81239,0,2172,42,4,20
81247,0,90,25,3,20
81257,0,1675,51,1,34
81259,0,850,56,3,29
81261,0,876,41,2,63
81273,0,43,18,3,14
81287,0,4738,66,14,233
81293,0,342,33,1,53
81296,0,8,5,1,2
81300,0,416,17,2,7
81302,3,16750,97,83,199
81303,5,1,1,1,1
81304,5,9238,112,24,214
81305,5,3,1,3,1
81323,0,5001,69,5,447
81332,0,5001,67,4,40
81335,0,3206,79,9,84
81341,0,66,15,3,14
81361,0,2050,74,13,135
81376,0,98,27,1,4
81379,0,17430,103,34,201
81386,0,20928,114,82,796
81398,0,5001,59,2,1443
81407,5,3330,66,6,41
81408,5,7,1,5,1
81417,5,5001,70,2,156
81418,5,6,2,3,1
81419,2,43504,72,102,160
81420,2,654,32,3,10
81421,2,578,19,2,7
81432,0,62,12,2,5
81434,0,33,13,1,14
81458,0,299,44,1,68
81472,5,671,39,1,64
81473,5,1707,58,6,33
81477,0,25,9,1,3
81484,0,10002,73,9,366
81488,0,3306,71,3,45
81509,0,316,38,4,18
81510,0,40,14,3,13
81520,0,10002,43,2,333
81522,0,79,14,1,12
81524,0,558,47,1,45
81544,0,1620,59,6,94
81556,0,1495,30,5,18
81558,0,800,59,2,51
81575,2,268,30,1,11
81576,2,268,30,1,11
81577,2,411,32,1,11
81584,0,82,21,1,7
81592,0,1048,62,6,46
81618,0,20,13,1,9
81622,0,45,18,3,13
81630,0,5001,39,1,24
81632,0,9963,95,27,220
81649,5,28017,107,96,222
81650,5,176488,106,195,1571
81651,5,15003,52,3,158
81662,0,261,23,3,24
81666,0,5001,53,1,531
81670,0,5001,56,3,134
81671,0,4826,71,4,58
81672,0,567,33,2,10
81676,0,902,53,3,76
81682,0,2974,87,12,90
81684,0,2387,81,10,59
81686,5,7399,44,12,34
81687,5,18647,73,12,59
81688,5,13716,91,29,90
81689,0,17494,91,55,413
81695,0,9513,68,7,46
81703,0,128,28,1,14
81710,0,22,11,2,5
81721,0,423,39,1,49
81752,3,311,39,7,29
81765,0,25005,28,10,98
81766,0,22,11,1,9
81778,0,69,21,3,14
81803,0,65,21,3,14
81804,0,322,37,1,43
81814,0,48,18,1,6
81815,0,138,19,3,14
81824,0,1204,60,1,91
81829,0,10002,30,14,13
81832,0,19132,74,11,91
81836,0,16,9,1,9
81840,0,1905,74,5,39
81843,0,5001,55,1,68
81864,0,854,65,7,35
81867,0,600,31,4,77
81880,0,4354,72,57,204
81889,0,29,12,1,6
81892,0,21529,58,37,217
81902,5,4,1,4,1
81903,5,20004,109,28,548
81904,5,27186,75,20,171
81907,0,548,43,1,54
81921,0,46,16,3,13
81933,0,445,45,1,30
81937,0,48,16,3,14
81944,0,3980,82,14,100
81951,0,122,24,1,11
81966,0,149,24,1,7
81970,2,1635,34,5,11
81974,0,209,14,1,5
81995,5,6864,93,12,129
81996,5,462,33,1,12
81998,0,865,53,3,29
82003,3,12348,93,58,142
82004,3,5867,78,30,55
82009,0,22,11,1,9
82018,0,862,48,7,32
82034,0,56,18,3,13
82040,0,3372,60,9,36
82064,0,374,34,6,12
82069,5,2818,80,4,61
82070,5,3,1,3,1
82071,5,25005,30,5,861
82081,0,237,24,2,11
82104,0,56,18,3,13
82105,0,36,10,1,4
82108,5,2758,76,4,40
82109,5,10469,89,36,207
82110,5,5375,44,8,27
82111,5,2612,32,4,131
82116,5,2790,65,3,133
82117,5,9407,68,12,118
82118,5,2880,66,4,85
82123,1,308,23,7,17
82124,0,859,64,5,142
82129,0,16,9,1,9
82135,5,1766,57,1,91
82136,5,10002,89,7,444
82137,5,257,32,1,12
82138,5,2093,54,3,16
