file_id,apiapi_1,apiapi_2,apiapi_3,apiapi_4,apiapi_5,apiapi_6,apiapi_7,apiapi_8,apiapi_9,apiapi_10,apiapi_11,apiapi_12,apiapi_13,apiapi_14,apiapi_15,apiapi_16,apiapi_17,apiapi_18,apiapi_19,apiapi_20,apiapi_21,apiapi_22,apiapi_23,apiapi_24,apiapi_25,apiapi_26,apiapi_27,apiapi_28,apiapi_29,apiapi_30,apiapi_31,apiapi_32,apiapi_33,apiapi_34,apiapi_35,apiapi_36,apiapi_37,apiapi_38,apiapi_39,apiapi_40,apiapi_41,apiapi_42,apiapi_43,apiapi_44,apiapi_45,apiapi_46,apiapi_47,apiapi_48,apiapi_49,apiapi_50,apiapi_51,apiapi_52,apiapi_53,apiapi_54,apiapi_55,apiapi_56,apiapi_57,apiapi_58,apiapi_59
61150,138,207,172,3,0,127,770,104,41,119,1,0,0,1762,25,0,94,32,92,0,147,0,2,144,30,96,21,54,27,59,2,1,8,25,0,37,1,8,2,1,0,7,21,0,0,40,37,1,38,0,4,11,1,0,2,0,0,114,2
61153,8,76,137,0,0,35,11,13,13,3,0,0,0,1,21,0,1,6,6,0,1,0,0,0,7,22,6,3,27,23,0,0,0,0,0,7,0,0,0,6,0,65,0,0,0,4,2,0,3,0,0,0,1,0,0,0,0,0,0
61155,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61161,2,12,19,0,0,2,0,2,0,1,0,0,0,0,11,0,1,0,1,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
61168,0,7,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61172,7,87,48,541,0,31,397,16,26,4,1055,0,0,0,4,0,13,28,8,0,0,0,24,0,11,7,1,0,31,9,0,0,0,32,0,64,0,0,0,0,0,7,0,0,0,4,2,0,2,0,0,1,1,0,0,0,2,0,0
61175,7,69,1075,1,0,88,24,19,23,5,2,0,0,23,5,0,8,6,9,0,207,0,0,0,40,10,2,1,31,12,0,2,1,50,0,3,0,1,0,2,0,7,2,0,0,6,4,0,2,0,0,0,1,1110,0,0,21,1,0
61176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61178,10,872,376,27,0,32,856,36,80,200,24,881,484,142,21,355,27,6,91,0,809,29,2,11,67,12,5,5,28,19,0,1,3,145,0,1,1,2,0,18,20,8,26,0,0,18,15,36,7,0,0,956,3,0,24,0,6,23,27
61185,47,1832,438,204,0,103,174,52,543,772,113,3,0,0,492,0,235,314,790,0,0,2,229,1242,49,86,66,106,57,1,0,2,7,1,20,710,0,0,0,1,0,5,3,0,0,80,79,5,73,0,1,0,0,0,9,0,45,0,0
61186,0,72,633,5,0,0,87,1,23,18,1,0,0,0,80,7,8,11,26,0,0,2,4,0,13,62,6,0,0,48,0,1,4,0,0,4,2,4,4,0,0,0,7,0,0,2,2,1,0,0,0,0,0,0,0,0,8,106,0
61187,24,2880,89,525,0,45,372,51,514,3,339,17,0,0,60,0,593,478,3,0,0,6,687,3693,12,258,3,204,0,0,0,0,0,0,3,2010,0,0,0,9,0,3,6,0,0,195,195,0,192,0,0,0,0,0,12,0,0,0,0
61200,0,43,27,0,0,0,0,2,23,9,0,0,14,0,5,9,19,10,1,0,0,16,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
61202,0,177,1866,0,0,0,12,6,51,6,3,0,0,3,15,0,18,21,6,0,0,0,0,0,63,0,6,3,0,0,0,6,0,6,0,6,0,6,0,9,0,0,6,0,0,9,9,0,0,0,0,0,0,3316,0,0,57,3,0
61203,0,1395,3084,1300,0,6,87,9,2574,60,675,0,0,3,114,105,639,1283,27,0,0,6,3,0,94,120,6,6,0,111,0,3,1248,51,0,12,0,6,0,0,0,15,18,0,0,9,3,0,6,0,0,0,3,0,6,0,24,333,0
61209,28,75,35,4,0,50,16,30,83,1,14,0,4,5,17,0,19,29,8,0,3,1,12,0,24,0,10,0,27,2,0,10,2,0,0,0,0,1,0,4,0,6,1,0,0,6,2,0,5,0,0,0,1,0,1,0,4,2,8
61213,9,46,44,111,0,39,172,16,26,9,8,0,0,0,4,0,10,14,17,0,1,0,66,0,16,15,0,6,31,15,0,0,1,32,0,2,0,0,0,1,0,5,0,0,0,4,2,0,2,0,0,2,1,0,0,0,0,9,1
61219,3,47,27,10,0,8,32,8,32,9,0,0,26,0,3,26,5,11,9,0,0,2,0,0,6,15,0,0,4,17,0,0,9,32,0,0,0,0,0,0,0,7,0,0,0,6,4,0,3,0,0,0,1,0,0,0,0,0,0
61222,0,3,40,2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,4,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
61239,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
61241,2,10,118,2,0,7,20,2,7,0,0,0,0,0,42,0,2,1,1,0,0,3,1,0,6,14,6,4,0,16,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0
61253,977,562,252,47,0,713,938,639,80,618,2,19,461,30,45,306,107,21,34,0,293,130,44,53,69,10,108,32,31,5,0,1,8,33,1,10,0,5,0,7,0,6,3,1,0,34,23,48,17,0,0,68,1,0,25,0,11,28,29
61257,9,31,143,2,0,32,6,12,9,0,0,0,0,0,23,0,7,1,2,0,0,1,2,0,24,21,35,1,27,23,0,0,0,0,2,0,0,1,0,0,0,57,0,0,0,7,5,0,2,0,0,0,1,0,0,0,0,0,0
61262,0,16,28,0,0,0,0,0,14,0,0,0,0,0,18,0,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,6,0
61268,112,850,653,24,221,102,133,60,166,418,5,398,824,0,88,458,44,57,93,5,0,106,16,23,138,22,15,17,21,18,0,4,1,48,1,0,0,0,69,20,0,198,1,0,0,25,18,3,18,0,0,1,2,0,12,0,44,0,0
61269,171,311,1004,911,0,170,350,93,75,224,66,0,0,379,60,0,25,22,146,0,123,9,23,3,53,82,25,47,54,77,0,2,2,0,3,2,0,1,0,5,0,156,3,0,0,29,16,17,19,0,0,0,5,0,12,0,8,0,4
61278,1184,301,217,12,0,528,124,435,102,25,2,1,0,0,33,11,138,37,63,0,26,26,5,367,60,93,42,0,31,6,5,0,18,94,0,24,0,1,0,9,0,6,251,0,0,66,63,28,61,0,0,2,2,0,3,0,33,1,13
61286,0,640,434,0,0,27,26,26,265,253,0,1,9,0,4,9,106,490,299,0,0,20,0,0,33,0,2,0,92,0,0,1,0,0,1,0,3,1,0,1,0,1,0,1,0,105,105,1,104,0,0,0,0,0,5,0,4,0,0
61298,0,6,117,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
61305,0,3,10,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
61307,29,60,142,11,0,39,0,21,86,15,0,0,7,0,25,8,16,11,24,0,0,13,0,11,18,0,8,10,58,0,0,3,0,0,0,0,0,1,0,0,0,5,0,0,0,7,7,4,2,0,0,0,0,0,3,0,36,0,0
61328,311,75,130,55,0,468,203,344,34,285,0,0,0,76,30,0,7,7,35,5,979,3,56,0,35,567,0,268,62,571,0,0,1,82,0,0,0,0,0,0,0,28,42,0,0,12,8,0,3,7,0,2,8,0,6,0,18,0,8
61329,4002,3358,6361,882,0,3645,7847,3300,1607,869,452,97,1417,219,314,952,512,708,497,50,742,580,384,184,2234,1183,299,455,236,1026,2,12,86,577,12,44,2,2,116,239,0,357,311,0,0,385,245,304,269,16,0,32,33,0,215,0,152,956,116
61335,119,612,1052,0,0,168,0,266,49,7,7,0,14,0,35,0,7,7,49,55,0,0,0,0,123,7,28,0,0,0,0,0,0,202,0,0,0,0,91,60,0,0,14,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,14
61338,0,14,19,0,0,2,0,1,0,1,0,0,0,0,11,0,1,0,1,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
61339,0,6,51,0,0,0,10,0,62,2,0,4380,0,0,4,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61348,4,10,120,0,0,22,8,2,4,0,0,0,0,4,26,0,2,0,0,0,0,0,0,0,4,40,4,0,0,38,0,0,0,0,0,14,0,0,0,0,0,112,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
61351,662,283,444,34,0,908,0,546,86,27,0,0,1,0,32,1,12,48,34,0,0,42,0,2,96,0,60,44,49,0,0,0,10,0,2,36,0,2,0,20,0,44,14,2,0,34,14,22,26,0,0,5,0,0,24,0,4,0,8
61352,0,243,201,11613,0,0,0,0,563,120,1052,8317,21,0,36,21,100,815,36,0,0,37,831,21,31,3,21,22,0,0,0,0,11,0,0,7,48,0,0,14,0,0,0,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0
61353,1366,765,1031,68,0,1846,600,1134,177,243,0,16,284,16,64,279,32,72,70,0,53,91,0,4,236,0,192,88,96,0,0,0,20,0,4,72,0,7,0,71,0,148,28,4,0,93,33,68,70,0,0,16,0,0,68,0,12,0,22
61360,2,12,19,0,0,2,0,2,0,1,0,0,0,0,11,0,1,0,1,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
61363,106,410,1128,80,0,390,498,170,531,124,0,2761,20,14,1050,54,108,102,56,0,0,10,0,68,118,8,120,478,114,10,0,6,44,2,50,64,0,6,0,0,0,12,2,0,0,48,48,10,36,0,0,0,0,0,12,0,44,0,0
61365,648,2456,1150,76,0,793,1383,580,152,518,36,519,866,131,71,720,54,49,286,0,131,141,1,35,273,63,64,50,53,63,0,2,15,408,2,32,2,5,16,61,72,51,58,2,0,59,34,104,45,0,0,427,0,0,63,0,10,0,71
61381,20,26,66,1,0,40,4192,26,10,4,0,0,0,0,9,0,2,2,9,0,35,1,0,0,21,26,0,0,31,28,0,0,0,16,0,0,0,0,0,0,0,7,0,0,0,4,2,0,2,0,0,10,1,0,0,0,0,0,0
61390,122,95,403,11,0,155,88,63,103,12,0,486,0,0,112,2,29,22,20,513,0,7,0,2,60,18,23,12,43,18,0,3,1,1,0,12,0,0,0,4,0,32,4,0,0,14,11,3,6,0,0,1,2,0,8,0,8,0,0
61400,0,9,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0,1,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
61418,43,57,40,12,0,67,914,51,37,4,6,0,0,0,6,0,10,15,12,0,143,0,0,0,11,24,0,0,32,32,0,0,11,16,0,0,0,0,0,1,0,9,2,0,0,6,2,0,4,0,0,24,1,0,0,0,0,0,0
61423,2,13,452,18,0,3,4,3,8,1,18,0,0,0,22,0,5,1,1,0,0,3,1,0,14,14,2,1,0,16,0,0,0,1,0,0,0,0,0,2,0,0,7,0,6,1,1,0,0,0,0,0,1,0,0,0,0,49,0
61424,292,409,1981,84,0,181,196,125,102,444,76,0,0,4,116,0,28,20,285,0,192,4,16,0,98,230,24,8,124,214,0,0,8,220,0,16,0,0,0,0,0,26,32,0,0,20,8,4,8,0,0,0,8,0,0,0,0,196,0
61425,1,14,1,0,0,2,0,1,1,1,0,0,0,0,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61428,1113,1052,216,132,0,1029,870,790,362,323,139,78,523,2274,26,360,193,404,64,0,127,155,46,84,54,114,96,74,70,107,3,2,47,40,1,121,0,0,0,28,0,37,33,0,0,78,41,65,72,0,0,133,2,0,38,0,0,157,17
61437,2,46,11,0,0,3,0,4,5,5,0,0,0,0,4,0,1,1,6,0,0,1,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,34,1,2,0,0,1,1,0,5,0,0,0,0,0,1,0,0,0,0
61452,35,57,138,13,0,58,0,27,91,9,0,0,9,0,20,10,16,17,7,0,0,15,0,15,23,0,16,8,58,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,4,2,0,0,0,0,0,4,0,40,0,0
61456,8,37,32,10,0,32,32,18,33,4,0,0,0,0,5,0,5,15,9,0,0,1,0,0,6,15,0,1,31,17,0,0,9,32,0,0,0,0,0,0,0,7,2,0,0,6,4,0,3,0,0,0,1,0,0,0,0,0,0
61468,0,15,34,0,0,2,0,2,2,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
61472,7,21,57,0,0,9,10,1,7,12,0,0,0,2,4,0,1,1,15,0,0,4,0,0,17,203,2,0,0,202,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
61476,5,28,72,2,0,23,4,9,9,0,0,0,0,0,12,0,6,2,2,0,0,1,2,0,8,17,7,1,27,19,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,6,4,0,2,0,0,0,1,0,0,0,0,57,0
61491,672,1957,1079,1548,0,709,448,704,187,541,1296,1,25,37,402,15,687,32,668,0,57,120,284,2,152,112,42,469,55,98,0,4,14,0,4,4,0,2,14,102,0,1432,8,48,0,100,78,36,82,0,0,0,6,0,72,0,12,0,155
61493,0,32,16,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,2,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61499,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61500,41,44,44,3,0,68,152,54,66,4,4,1,6,56,11,0,7,8,17,0,177,1,2,0,16,11,6,0,31,13,0,0,0,50,0,0,0,0,0,3,0,7,1,0,0,6,2,0,2,0,0,0,1,0,2,0,0,2,16
61505,0,3,7,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
61511,140,894,602,1,0,121,6,96,171,11,12,0,0,0,13,0,97,2,14,546,0,64,22,66,36,35,172,250,0,2,0,0,0,0,1,214,0,1,0,15,826,1,1,1,0,19,9,451,12,0,0,0,1,0,13,0,2,0,1
61519,141,97,626,21,0,144,424,58,245,15,0,0,1,9,121,28,49,97,11,1472,60,6,10,2,57,9,102,55,20,12,0,1,4,0,0,17,0,0,1,1,0,10,1,0,0,22,18,3,11,0,0,1,2,0,3,0,588,0,0
61520,0,4,168,0,0,0,0,0,4,0,0,0,0,0,6,0,6,2,0,0,0,9683,0,0,8,0,0,2,0,0,0,10,0,0,0,2,8,0,4,0,0,0,0,0,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0
61528,61,12,9,5,0,10,0,8,3,0,4,0,0,0,1,0,3,1,0,0,0,0,0,0,5,4,2,1,0,4,0,0,0,1,0,4,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0
61532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61537,156,949,914,30,0,283,2744,199,77,364,4,7,1215,23,46,863,86,11,109,15,198,180,8,25,84,40,151,79,46,28,0,0,6,102,1,39,1,0,20,19,0,13,25,0,0,22,18,27,13,3,0,10,3,0,16,0,35,0,71
61538,0,37,47,0,0,1,4,2,7,9,0,0,0,2,37,0,1,2,10,0,0,2,0,0,7,0,2,0,0,4,0,1,0,7,0,0,0,0,0,1,0,0,4,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0
61540,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
61545,0,3,42,2,0,0,0,0,4,0,0,0,0,0,33,0,1,1,0,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
61548,69,25,133,1,0,41,30,29,14,2,0,0,0,82,14,0,2,2,6,0,36,0,0,0,8,25,4,1,31,26,0,0,0,51,0,5,0,0,0,0,0,5,8,0,0,5,2,1,2,0,0,0,1,0,0,0,0,185,0
61551,0,8,0,0,0,0,0,0,2,5,0,0,2,0,2,2,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
61566,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61570,18,278,465,1,0,73,149,36,145,155,0,0,16,666,33,15,31,67,128,0,6,38,0,0,88,200,33,0,65,99,0,2,3,22,1,1,0,1,0,53,0,6,8,0,0,31,30,7,27,0,0,0,1,0,10,0,0,445,0
61573,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
61582,0,3,27,2,0,0,0,0,4,0,0,0,0,0,18,0,1,1,0,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
61606,70,44,379,1,0,59,26,29,74,7,0,1,0,79,8,0,2,1,17,0,426,0,2,0,47,15,59,6,31,14,0,0,1,17,0,4,0,172,0,0,0,7,4,0,0,7,3,2,2,0,0,0,1,0,3,0,7,43,0
61609,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61619,2248,201,44,881,0,486,0,346,74,7,0,0,0,0,6,0,57,43,27,0,0,94,1,112,17,0,9,4,0,0,1,1,38,1,1,4,0,0,0,1,0,1,5,0,0,11,9,14,7,0,0,0,0,0,4,0,0,0,2
61626,772,1889,534,559,0,555,1150,425,166,272,553,57,635,129,122,445,223,65,112,0,116,160,63,149,160,51,25,167,30,45,1,4,31,4,6,33,0,2,16,50,0,9,11,0,0,255,67,212,246,0,0,113,1,0,202,0,3,0,95
61634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61646,0,9,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61650,0,24,19,0,0,1,1,0,7,1,0,0,0,1,19,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61667,384,1248,2166,3,0,258,2277,288,234,39,3,0,12,20,24,0,21,96,72,0,288,3,0,0,219,54,12,6,12,72,0,9,0,114,0,18,0,3,0,81,111,42,18,0,0,18,15,3,15,0,0,0,0,3225,12,0,63,3,6
61672,8,35,18,0,0,10,0,10,38,7,0,0,0,0,4,0,5,4,9,0,0,3,0,0,11,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,4,4,0,0,0,0,0,0,0,2,0,0,0,0
61690,0,48,73,0,0,0,0,0,0,5,0,0,7,0,9,7,16,0,1,0,0,6,0,0,10,0,1,0,0,0,0,0,0,0,1,0,2,0,0,4,0,1,0,0,0,15,15,0,14,0,0,0,0,0,0,0,0,0,0
61691,676,860,282,34,0,1044,1230,706,86,408,0,887,485,268,38,385,48,27,38,0,1595,71,0,2,102,120,60,54,48,10,0,0,10,0,2,36,0,0,0,46,0,113,14,2,0,60,28,76,42,0,0,2204,0,0,51,0,2,0,38
61692,385,2325,1536,1884,0,558,0,907,105,18,8,164,0,0,140,0,310,67,24,0,0,155,0,0,697,3,0,0,74,3,0,3,0,623,0,0,16,3,1171,109,0,3,393,0,0,0,0,0,0,0,0,0,0,0,18,0,9,0,0
61704,29,60,142,11,0,39,0,21,86,15,0,0,7,0,25,8,16,20,24,0,0,13,0,11,18,0,8,10,58,0,0,3,0,0,0,0,0,1,0,0,0,5,0,0,0,7,7,4,2,0,0,0,0,0,3,0,36,0,0
61715,33,105,67,380,0,54,2,34,141,2,177,6,4,0,7,0,60,61,10,0,0,4,0,0,30,0,0,1,27,2,575,0,0,0,0,0,0,0,0,2,0,5,0,0,0,8,2,2,2,0,0,0,1,0,7,0,0,0,2
61721,0,545,764,33,0,0,658,0,152,501,0,0,193,0,354,573,40,23,47,10,0,7,24,14,91,38,38,118,0,39,0,3,10,0,15,21,1,0,19,7,0,4,0,0,0,23,22,5,10,0,0,0,9,0,13,0,14,0,4
61724,2,8,77,0,0,13,4,1,7,6,0,0,0,2,15,0,1,1,6,0,0,0,0,0,12,20,4,1,0,19,0,1,0,0,2,7,0,0,0,0,0,63,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
61731,3,42,3,0,0,6,0,3,3,3,0,0,0,0,12,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
61732,52,165,268,8225,0,40,16,55,63,10,61,975,0,4,81,0,43,9,11,0,0,6,1484,118,82,0,8,2,0,8,0,0,0,32,4,130,887,0,14,9,1179,5,24,0,0,0,4,4,0,0,0,0,0,0,1,0,1,0,0
61763,2257,272,91,258,0,516,172,364,93,9,1,0,0,0,19,4,60,42,35,0,0,94,5,112,28,12,27,0,32,12,1,1,40,18,0,36,0,0,0,3,0,7,7,0,0,16,10,14,11,0,0,2,1,0,4,0,6,0,2
61769,0,24,42,0,0,0,0,0,12,2,0,0,0,0,44,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61775,19,59,151,1,0,37,31,34,20,2,26,23,0,0,16,0,15,11,6,0,0,371,0,0,36,9,1,7,32,11,0,0,0,33,0,0,3,0,15,5,0,7,13,0,0,4,2,0,2,0,0,0,1,0,3,0,6,0,0
61786,0,3,7,2,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,4,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0
61790,1059,601,891,40,0,1250,701,815,163,153,0,452,124,128,45,93,33,44,44,0,854,88,0,4,230,54,68,53,50,0,0,0,16,0,4,36,0,3,0,39,0,123,24,0,0,63,27,52,48,0,0,1148,0,0,53,0,8,0,26
61791,113,421,119,2,0,324,952,244,98,576,342,451,262,170,61,245,90,50,44,5,722,47,44,22,52,745,6,307,0,866,0,3,2,47,1,1,0,0,0,15,0,32,31,0,0,22,10,14,10,7,0,434,8,544,29,0,63,0,30
61792,6,27,38,0,0,41,2,18,14,0,0,0,0,0,29,0,0,1,11,0,0,1,0,0,3,0,0,0,27,2,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,4,0,0,2,0,0,0,1,0,2,0,0,0,2
61793,10,55,226,4811,0,20,0,21,98,12,5,0,0,0,60,0,13,6,16,0,0,64,0,2,136,0,0,0,0,0,0,2,0,9,2,1,1,0,19,10,0,3,5,0,0,2,2,0,0,0,0,3,0,0,10,0,0,0,0
61813,6,22,21,0,0,13,0,9,4,8,0,1,2,0,4,0,0,0,11,0,0,1,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0
61824,38,94,216,17,0,103,0,29,135,30,0,0,9,0,32,10,23,26,25,0,0,19,0,23,43,4,46,32,58,0,0,3,0,0,0,0,0,1,0,0,0,5,1,0,0,8,8,4,2,0,0,0,0,0,3,0,48,0,0
61832,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61847,197,1910,1601,157,639,194,196,93,316,938,40,616,147,0,447,942,163,140,137,4456,0,95,80,10,316,51,42,103,70,37,0,6,2,2,8,34,0,0,331,79,0,398,6,0,0,48,34,6,34,0,0,2,4,0,43,0,16,0,0
61855,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61864,2247,276,72,377,0,482,0,345,170,7,3,0,0,0,31,4,66,68,27,140,0,96,7,112,22,2,9,14,0,2,1,5,38,1,0,5,0,0,0,4,0,0,3,0,0,11,9,75,7,0,0,0,0,0,4,0,13,0,2
61890,0,17,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
