file_id,apiapi_1,apiapi_2,apiapi_3,apiapi_4,apiapi_5,apiapi_6,apiapi_7,apiapi_8,apiapi_9,apiapi_10,apiapi_11,apiapi_12,apiapi_13,apiapi_14,apiapi_15,apiapi_16,apiapi_17,apiapi_18,apiapi_19,apiapi_20,apiapi_21,apiapi_22,apiapi_23,apiapi_24,apiapi_25,apiapi_26,apiapi_27,apiapi_28,apiapi_29,apiapi_30,apiapi_31,apiapi_32,apiapi_33,apiapi_34,apiapi_35,apiapi_36,apiapi_37,apiapi_38,apiapi_39,apiapi_40,apiapi_41,apiapi_42,apiapi_43,apiapi_44,apiapi_45,apiapi_46,apiapi_47,apiapi_48,apiapi_49,apiapi_50,apiapi_51,apiapi_52,apiapi_53,apiapi_54,apiapi_55,apiapi_56,apiapi_57,apiapi_58
49855,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49864,19,3,9,9,32,10,14,15,2,0,0,0,0,4,13,10,5,0,1,5,18,0,0,0,0,0,18,1,0,0,0,9,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,1,0,0,3,1,0,0
49882,378,162,155,137,325,422,63,81,116,0,0,129,0,128,76,19,152,122,15,57,50,0,48,0,28,1,43,42,0,34,0,19,0,1,21,0,19,0,1,0,5,137,1,0,0,0,29,78,2,2,6,57,0,0,75,27,0,16
49885,2,0,0,0,6,2,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49890,157,10,38,19,170,276,18,76,27,676,0,133,0,45,42,34,15,77,19,34,2,0,0,0,13,7,3,0,0,0,0,0,2,2,4,33,2,0,1,0,8,8,0,0,0,1,0,22,1,0,4,20,0,0,20,31,1,44
49898,9,1,3,1,30,0,4,7,3,0,0,0,0,2,27,1,3,0,0,5,24,0,0,4,4,2,21,1,0,1,0,0,1,1,1,0,0,0,2,0,0,6,0,0,0,0,0,4,0,0,2,1,0,0,4,0,0,7
49902,5,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0
49905,4,0,0,0,5,2,0,0,0,0,0,0,0,1,4,0,1,1,1,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4
49909,14,5,28,15,33,1,3,8,5,0,0,0,0,3,20,2,7,0,1,4,8,0,0,0,1,0,6,0,0,1,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,1,0,4,1,0,0,2,0,0,2,21,0,0
49910,2,0,0,0,5,2,0,3,0,0,0,0,0,1,6,1,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
49919,24,15,18,17,29,0,2,4,6,0,1,1,1,2,14,1,5,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,7,0,0,1,2,8,0,0,7,8,0,0,3,1,0,0
49922,466,380,199,167,235,0,5,76,161,0,12,113,11,2,87,39,139,0,33,885,0,7,1,0,0,0,2,0,0,0,0,1,32,0,0,16,762,105,8,0,17,5,4,0,0,1,107,5,1,48,34,4,0,0,1,21,0,3
49923,8,0,0,1,2,1,3,3,2,0,0,1,0,3,1,1,4,0,2,1,2,0,0,0,1,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49925,2,0,0,0,5,2,0,3,0,0,0,0,0,1,6,1,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
49937,4,0,1,1,33,2,3,4,0,0,0,0,0,1,31,1,1,1,1,3,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
49938,1,0,0,0,28,0,2,13,0,0,0,0,0,0,4,3,0,0,0,28,0,0,0,0,1,0,4,2,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49941,3,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
49949,68,249,373,288,151,24,2,26,3,0,0,18,0,4,18,9,7,4,18,70,14,0,0,0,32,0,15,23,0,0,0,9,0,0,9,1,3,0,0,0,12,7,6,0,0,3,3,23,1,0,3,8,0,0,13,35,3,1
49951,98,39,67,37,99,9,0,126,26,0,15,0,16,22,39,16,34,0,13,28,0,0,0,0,16,13,0,19,0,0,0,0,5,0,0,0,0,0,3,0,2,9,8,0,0,0,0,12,0,0,5,2,0,0,12,31,0,13
49958,15,4,26,10,30,1,4,5,0,0,0,0,0,5,21,1,2,1,1,10,21,0,0,0,11,0,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,6,1,0,0,2,0,0,4,20,0,0
49966,3,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
49967,124,151,197,173,72,17,0,30,15,0,0,0,0,5,15,6,19,0,10,23,0,5,3,0,20,2,0,18,0,0,0,5,0,2,15,0,14,0,0,0,9,3,15,0,0,4,11,17,0,0,18,20,0,0,6,12,1,0
49977,259,208,357,375,110,184,15,86,8,0,0,3,2,79,29,73,29,17,75,24,31,0,0,0,30,47,27,0,0,0,1,38,1,1,15,6,1,0,0,1,8,5,27,0,0,0,0,22,2,0,4,11,0,0,18,27,0,7
49982,2,0,0,0,6,2,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49984,120,28,65,44,56,2,24,20,7,0,0,15,0,27,10,5,11,14,25,28,41,1,0,0,12,3,41,17,0,2,0,0,0,0,16,21,4,0,2,7,0,6,14,0,0,4,8,2,8,0,0,6,0,0,2,7,0,1
49986,15,8,9,15,36,0,0,11,4,0,0,0,0,1,30,3,4,0,1,5,0,0,0,0,10,0,0,5,0,0,0,0,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
49990,257,64,77,70,127,11,10,34,193,0,0,1,0,24,101,13,193,0,25,29,130,0,0,0,12,12,94,7,0,0,0,4,0,3,1,5,19,0,1,1,12,0,9,0,0,0,0,6,0,0,5,5,0,0,6,0,0,19
49992,3,0,0,0,3,2,0,0,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49994,646,40,151,76,612,1789,80,414,93,3392,0,976,0,224,145,198,58,495,68,131,14,0,0,0,46,26,18,0,0,0,0,0,7,8,12,131,8,0,3,0,26,30,0,0,0,4,0,77,4,0,16,70,0,0,69,124,3,162
50002,1164,41,124,76,501,428,90,685,24,2396,0,210,0,492,168,596,51,502,2,121,20,0,0,0,473,19,26,0,0,0,0,193,4,0,46,5,11,0,1,0,9,39,0,0,0,4,0,358,5,0,18,356,0,0,350,127,1,117
50011,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50014,82,4,25,13,52,581,7,5,1,0,0,535,0,54,38,1,6,161,1,10,8,0,0,0,4,0,8,3,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,4,1,0,2,2,0,0,2,20,0,3
50023,16,11,13,18,29,0,0,10,7,0,0,0,0,2,6,3,7,0,2,21,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,4,0,0,0,6,0,0,0,0,0,2,2,0,0,2,1,0,0,2,0,0,2
50024,511,889,1229,1094,1279,19,32,495,233,0,12,34,0,41,447,105,117,34,259,185,371,18,0,2353,243,3,371,375,0,5,0,12,2,0,39,373,27,4,56,0,161,34,23,29,0,175,1,83,22,53,45,67,0,0,22,110,28,208
50025,55,23,36,26,54,5,0,46,13,0,9,0,10,15,21,12,14,0,11,24,0,0,0,0,18,11,0,8,0,0,0,0,3,0,0,0,0,0,2,0,1,0,4,0,0,0,0,6,0,0,4,2,0,0,6,8,0,7
50046,3,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
50058,12,7,29,15,22,0,9,22,0,0,0,0,0,1,9,11,3,0,2,15,28,0,0,0,0,0,13,0,0,114,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,57,0,4,1,0,0,2,0,0,2,20,0,0
50073,81,20,28,22,82,8,0,29,36,0,3,0,13,16,49,3,37,0,4,23,0,0,0,0,14,11,0,21,0,0,5,0,3,5,13,0,0,0,3,0,0,3,4,0,0,0,1,7,0,0,5,2,0,0,7,5,0,4
50087,17,3,23,9,18,4,3,8,0,0,0,0,0,7,12,2,2,4,1,8,17,0,0,0,7,0,18,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,2,0,0,4,20,0,0
50090,473,65,39,46,426,33,18,56,116,0,0,30,0,48,56,153,199,149,11,86,11,715,0,0,179,1,0,7,0,0,0,2,6,0,514,23,16,4,3,145,17,2,3,0,5,0,26,11,0,0,16,1,0,0,11,0,1,6
50091,65,9,34,25,354,1,140,23,5,0,0,2,0,8,35,12,10,0,0,20,46,0,78,0,2,0,43,1,0,178,0,0,2,0,4,51,2,0,0,0,8,7,0,0,0,0,4,6,1,0,0,2,1000,0,4,31,0,14
50092,6606,3260,2993,1731,3769,2407,4539,529,1432,0,2665,134,2012,827,310,151,672,25,394,867,733,2215,1586,0,208,1256,207,105,12,637,22,79,15,17,147,236,237,5,205,183,172,154,315,0,0,1450,48,396,12,48,184,340,3966,0,354,248,137,98
50093,6,1,1,1,15,0,0,7,1,0,4,0,14,1,8,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50106,4,0,3,2,1,0,0,0,1,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
50120,36,2,7,7,20,10,10,17,6,0,26,0,26,5,3,11,7,0,2,6,15,0,0,0,0,0,16,0,0,0,0,9,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,6,1,0,0,3,0,0,4,1,0,0
50121,397,1324,851,640,210,226,0,187,12,0,0,27,0,119,157,109,50,15,165,31,2,0,0,0,17,169,2,29,0,0,2,76,1,2,24,1,8,0,0,3,5,2,28,0,0,0,3,20,0,0,5,20,0,0,17,0,0,0
50137,119,213,171,84,443,12,89,308,32,0,39,0,38,34,78,115,25,0,34,75,19,72,0,11,51,18,18,25,739,0,0,6,3,0,0,48,3,0,6,0,2,35,3,0,0,1,0,23,2,0,7,10,0,0,20,25,0,60
50146,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50150,3,0,0,0,3,0,1,3,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
50155,4,0,1,0,4,2,0,1,0,0,0,0,0,1,3,0,1,1,1,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7
50164,9,1,2,2,8,0,0,0,1,0,0,0,0,1,6,0,1,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
50199,26,0,29,15,12,11,1,4,14,0,15,0,15,2,4,0,1,0,4,8,2,0,0,0,2,0,0,0,0,0,0,8,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,1
50212,9,1,2,2,8,0,0,0,1,0,0,0,0,1,6,0,1,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
50214,436,1446,994,712,91,213,55,242,21,0,0,30,0,135,17,101,67,17,178,43,17,0,0,0,18,161,18,37,0,0,2,88,2,2,11,5,3,0,0,0,13,12,31,0,0,3,0,26,3,0,11,21,0,0,17,70,0,0
50228,12,5,29,15,19,1,5,8,1,0,0,0,0,2,4,2,4,0,1,7,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,4,1,0,0,2,0,0,2,21,0,0
50238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50256,26,4,5,4,6,0,0,2,1,0,0,0,0,16,7,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,1,1,0,0,0,0,2,15,0,0,1,14,0,0,15,0,0,0
50274,8,4,4,6,16,0,0,12,2,0,0,0,0,3,7,4,2,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,1,0
50275,26,4,5,4,13,0,0,0,1,0,0,0,0,16,8,0,1,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,1,1,0,0,0,0,2,15,0,0,0,14,0,0,15,0,0,0
50276,305,28,6,24,713,0,0,39,14,0,0,166,0,30,25,27,16,3,12,248,0,14,0,0,10,2,0,14,0,0,0,2,9,0,21,9,18,13,13,0,20,0,0,0,0,0,39,9,0,0,11,0,291,0,9,0,15,77
50288,18,3,8,8,29,10,7,16,2,0,0,0,0,4,13,11,4,0,1,3,15,0,0,0,0,0,15,1,0,0,0,9,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,3,1,0,0
50301,4,0,0,1,36,2,5,8,0,0,0,0,0,1,34,2,1,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
50306,20,4,26,10,17,2,5,6,2,0,0,3,0,4,13,3,4,2,0,5,26,0,0,0,2,0,25,3,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,2,3,1,0,1,4,0,0,1,20,0,0
50309,2,0,0,0,6,2,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50318,111,5,32,21,67,26,18,27,1,0,0,11,0,20,37,6,6,10,0,16,65,0,0,0,47,0,65,0,0,0,0,7,0,0,69,7,1,0,0,0,5,3,2,0,0,0,0,4,1,0,0,2,0,0,2,21,0,4
50319,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
50324,9,0,2,1,8,0,0,0,1,0,0,0,0,1,6,0,1,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
50344,91,20,37,22,90,10,0,35,36,0,3,0,13,18,55,6,37,0,4,27,0,0,0,0,20,13,0,23,0,0,5,0,3,12,15,0,0,0,3,0,0,3,4,0,0,0,1,7,0,0,5,2,0,0,7,5,0,6
50360,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50362,1731,436,385,755,669,1805,65,1909,54,422,0,1017,0,139,124,1491,79,199,72,189,21,5,0,0,154,0,17,67,0,0,0,802,0,2,218,314,53,0,16,0,490,185,0,244,0,1,0,51,2,302,36,44,0,0,17,82,0,17
50366,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50392,63,3,23,11,61,0,9,7,2,0,0,0,0,3,13,2,4,0,0,5,27,0,9,0,2,0,26,2,0,97,0,0,0,0,0,2,0,23,2,0,3,2,0,0,0,0,0,4,1,66,2,2,0,0,2,20,0,0
50393,37,2,7,7,24,10,12,17,6,0,27,0,27,5,3,11,7,0,3,8,15,0,0,0,0,0,16,0,0,0,0,9,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,6,1,0,0,3,0,0,4,1,0,0
50395,354,125,207,191,54,117,51,151,10,0,0,0,0,63,7,14,32,8,11,33,36,0,27,0,59,35,13,3,0,0,2,31,4,0,11,0,1,0,3,0,3,3,22,0,0,1,0,44,1,6,0,39,0,0,40,20,0,0
50396,9,1,2,2,8,0,0,0,1,0,0,0,0,1,6,0,1,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
50398,18,3,23,9,18,5,3,9,0,0,0,0,0,7,12,2,2,4,1,8,18,0,0,0,7,0,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,2,0,0,4,20,0,0
50399,5,0,0,1,1,0,0,3,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
50412,4,0,0,0,25,0,1,5,2,0,5,0,5,1,23,2,0,0,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50421,15,9,36,19,42,1,39,15,3,0,0,0,0,2,12,3,7,0,0,17,24,0,0,0,1,0,20,0,0,1,0,0,0,0,0,2,6,0,0,0,3,7,0,0,0,1,0,4,1,0,0,2,0,0,2,21,0,0
50427,1040,45,41,48,111,5,0,48,13,0,1,16,0,118,17,25,53,140,43,26,0,2,0,1,19,1143,0,11,0,0,0,94,4,0,810,6,8,1,6,0,9,0,40,0,0,0,6,93,0,13,5,89,0,0,93,2,4,6
50430,16,3,23,9,16,1,3,4,0,0,0,0,0,5,13,0,2,1,0,5,18,0,0,0,5,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,2,0,0,4,20,0,0
50437,5,0,0,1,17,0,10,5,3,0,0,0,0,0,12,1,3,0,1,7,31,0,0,0,4,0,24,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50438,53,0,0,28,22,18,2,8,0,0,0,63,1,21,7,37,0,4,0,16,19,4,0,0,46,0,19,0,0,0,0,12,0,0,12,4,0,0,0,0,16,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,7,2
50439,6,1,1,1,1,0,0,1,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
50454,2,0,0,0,15,2,0,3,0,0,0,0,0,1,14,1,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
50458,4,0,0,0,2,0,0,3,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
50459,515,6,6,5,216,0,23,29,427,0,442,2,488,4,25,19,9,0,3,51,25,11,5,13,16,0,25,12,0,13,0,1,2,0,6,4,3,3,3,0,9,5,2,0,0,0,1,3,2,0,2,3,1115,0,1,0,0,20
50460,670,515,919,687,781,84,1543,66,267,0,252,36,193,50,39,57,41,2,45,100,121,771,1601,0,52,3,16,48,0,272,0,5,0,3,25,2,62,0,2,0,18,96,64,0,0,1805,24,65,1,0,71,56,0,0,31,60,1,2
50464,25,19,54,42,38,2,9,17,5,0,0,0,0,2,7,2,11,0,0,13,18,0,7,0,0,0,17,0,0,1,0,0,0,0,0,11,0,0,0,0,3,9,0,0,0,19,0,6,2,0,0,4,0,0,2,27,1,0
50477,344,890,763,546,62,197,0,175,14,0,0,8,0,112,14,156,54,10,176,33,0,0,0,0,16,216,0,9,0,0,2,72,2,1,8,2,2,0,0,0,6,1,28,0,0,0,0,21,0,0,8,14,0,0,18,0,0,0
50490,20,0,0,1,16,1,0,11,13,0,14,0,11,3,6,5,7,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,1
50500,3,0,0,0,2,0,0,3,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
50507,181,56,105,103,149,30,83,136,40,36,0,0,0,20,22,72,19,13,90,94,53,0,0,0,0,25,24,32,0,1,0,2,2,0,13,37,38,0,5,0,23,9,0,12,0,3,0,6,2,7,46,4,0,0,2,28,0,1
50520,476,4,7,5,4,0,0,6,471,0,1,0,0,0,4,0,469,0,1,3,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
50521,4,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
50522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50523,801,451,812,598,421,29,1391,80,395,0,432,0,355,44,29,43,38,0,49,85,123,783,1447,0,44,3,12,42,0,277,0,5,0,1,22,0,57,0,2,0,9,89,79,0,0,1687,22,60,0,0,56,51,0,0,29,48,1,3
50529,199,193,321,344,37,46,2,88,8,0,0,2,0,59,5,77,22,6,73,19,2,0,0,0,9,42,2,5,0,0,1,38,1,1,4,1,1,0,0,0,4,1,14,0,0,3,0,11,0,0,4,7,0,0,9,0,0,0
50538,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50561,932,114,128,61,709,80,66,132,444,283,72,20,436,78,217,63,68,40,61,153,21,1,0,4187,19,2,14,47,0,0,0,1,3,4,14,1,45,0,12,0,3,196,3,0,0,1,0,23,2,189,20,17,0,0,16,43,0,8
50564,277,320,527,414,185,24,2,87,38,0,6,0,6,10,31,37,35,0,17,102,0,1,0,0,53,3,0,42,0,0,0,6,0,3,27,0,34,0,0,0,17,2,29,0,0,6,26,35,0,12,38,40,0,0,17,50,3,0
50565,14,0,0,1,76,0,6,18,0,0,0,1,0,2,6,10,0,0,0,45,4,0,0,0,2,0,6,0,0,1,0,1,1,0,1,2,1,7,2,0,2,0,0,0,0,0,1,0,1,7,0,0,37,0,0,0,0,10
50566,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
50574,654,33,96,66,404,211,62,383,18,2347,0,96,0,233,106,256,37,231,3,82,12,0,0,0,231,11,15,0,0,0,0,80,3,0,38,101,8,0,2,0,8,23,0,0,0,3,0,180,3,0,12,173,0,0,174,93,2,84
50576,3,0,0,0,12,0,1,2,0,0,0,0,0,1,5,1,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50585,6,1,1,1,1,0,0,1,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
50586,80,0,0,7,151,0,0,15,4,0,0,2,0,9,4,11,4,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,3,6,0,0,0,9,0,0,0,0,0,14,3,0,0,2,0,38,0,3,0,4,16
50592,29,0,0,0,12,0,0,0,5,0,7,0,7,16,6,0,1,0,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,1,0,0,0,0,2,15,0,0,0,14,0,0,15,0,0,0
50593,128,49,74,102,147,0,0,17,3,0,7,3,0,3,13,3,26,0,0,54,3,0,0,11,15,0,0,0,0,0,0,0,0,0,0,67,24,0,2,0,7,0,0,0,0,0,8,0,0,39,13,12,0,0,0,0,18,0
50594,29,0,0,0,12,0,0,0,5,0,7,0,7,16,6,0,1,0,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,1,0,0,0,0,2,15,0,0,0,14,0,0,15,0,0,0
50598,412,64,86,73,34,0,8,217,7,0,0,0,0,1,24,209,10,0,2,10,13,59,0,0,1,0,12,0,0,1,0,0,1,0,0,2,0,0,1,0,3,3,0,0,0,1,0,3,1,0,2,2,0,0,1,20,0,0
50602,3,0,0,0,3,2,0,0,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50610,733,107,94,57,567,18,133,211,364,99,796,5,453,43,92,30,79,15,89,138,20,424,0,9,15,22,18,17,2153,0,0,1,4,1,0,48,20,0,8,0,1,196,3,0,0,1,0,24,2,68,14,16,0,0,19,21,0,44
